gender,age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
0,24,26,2,1,4,8,20,35,20,10,10,5,9,6,7,6,7,8,35,10,20,20,10,5,8,8,9,8,9,9,6,7,7,6,5,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.34,5,4,3,7,4,0,0,1,0
0,24,30,6,1,4,8,20,20,25,25,5,5,7,6,6,5,7,5,35,10,20,20,10,5,8,8,9,8,9,2,3,4,2,6,2,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.27,5,4,3,4,3,0,0,1,0
0,24,23,1,1,4,8,25,10,35,15,0,15,7,7,7,4,5,5,35,10,20,20,10,5,8,8,9,8,9,4,6,5,5,5,5,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.35,5,4,3,5,4,0,0,1,0
0,24,21,3,1,4,8,15,20,15,30,5,15,8,8,8,6,7,5,35,10,20,20,10,5,8,8,9,8,9,3,8,8,5,5,5,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.03,5,4,3,6,4,1,0,1,0
0,24,28,4,1,4,8,40,15,20,10,5,10,8,8,9,8,9,7,35,10,20,20,10,5,8,8,9,8,9,7,7,7,6,6,6,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.4,5,4,3,6.5,6,0,0,1,0
0,24,28,4,1,4,8,40,20,20,20,0,0,8,8,8,8,7,7,35,10,20,20,10,5,8,8,9,8,9,4,5,6,4,5,5,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,0.26,5,4,3,5,5,0,0,1,0
0,24,23,1,0,4,8,20,25,25,10,10,10,8,10,10,10,10,8,35,10,20,20,10,5,8,8,9,8,9,9,8,7,10,9,8,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6,-0.32,5,4,3,8.5,9,1,1,1,1
0,27,24,3,0,1,1,25,35,30,10,0,0,5,6,7,4,4,3,50,0,50,0,0,0,7,5,9,9,7,5,7,7,6,9,5,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.13,3,0,0,5,3,0,0,0,0
0,27,24,3,0,1,1,25,15,25,25,15,15,7,6,6,7,7,8,50,0,50,0,0,0,7,5,9,9,7,5,7,9,5,4,6,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.11,3,0,0,6,3,0,0,1,0
0,27,28,1,0,1,1,25,15,25,15,0,20,9,8,8,8,8,7,50,0,50,0,0,0,7,5,9,9,7,8,8,9,5,9,6,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.19,3,0,0,8,5,0,0,1,0
0,27,30,3,0,1,1,20,20,25,25,5,5,5,7,7,6,5,5,50,0,50,0,0,0,7,5,9,9,7,7,9,8,7,8,8,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.06,3,0,0,6,5,0,0,1,0
0,27,22,5,0,1,1,30,15,25,25,5,0,5,6,8,5,8,3,50,0,50,0,0,0,7,5,9,9,7,7,8,7,9,6,4,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.52,3,0,0,7,2,0,0,0,0
0,27,25,2,1,1,1,20,20,20,20,5,15,7,7,8,7,7,6,50,0,50,0,0,0,7,5,9,9,7,6,8,9,9,6,6,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0,3,0,0,7,5,0,0,1,0
0,27,23,4,0,1,1,25,10,35,15,0,15,8,7,7,9,5,4,50,0,50,0,0,0,7,5,9,9,7,5,6,7,6,7,5,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,-0.41,3,0,0,5,3,0,0,0,0
0,27,21,6,0,1,1,15,20,15,30,5,15,6,7,7,7,6,5,50,0,50,0,0,0,7,5,9,9,7,4,7,6,6,9,4,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.17,3,0,0,5,3,0,0,1,0
0,27,28,1,0,1,1,40,15,20,10,5,10,8,9,9,8,9,7,50,0,50,0,0,0,7,5,9,9,7,7,6,9,8,9,9,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.5,3,0,0,7,5,0,0,1,0
0,27,28,1,0,1,1,40,20,20,20,0,0,7,8,8,7,8,6,50,0,50,0,0,0,7,5,9,9,7,7,6,9,8,9,9,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.19,3,0,0,7,5,0,0,1,0
0,27,23,4,0,1,1,20,25,25,10,10,10,6,8,10,8,7,7,50,0,50,0,0,0,7,5,9,9,7,8,8,7,9,7,5,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9,0.2,3,0,0,7,3,0,0,0,0
0,30,25,5,0,4,8,25,20,25,20,10,0,6,10,10,8,5,3,30,20,30,10,0,10,6,8,6,8,8,6,8,7,10,7,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.29,4,0,1,8,5,0,1,0,0
0,30,23,7,0,4,8,20,25,20,15,10,10,6,10,10,8,10,6,30,20,30,10,0,10,6,8,6,8,8,6,8,6,6,6,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.77,4,0,1,5,3,0,0,0,0
0,30,24,6,1,4,8,25,35,30,10,0,0,4,4,7,3,6,4,30,20,30,10,0,10,6,8,6,8,8,5,7,7,5,7,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.09,4,0,1,6,3,0,1,0,0
0,30,24,6,1,4,8,25,15,25,25,15,15,6,7,7,6,6,8,30,20,30,10,0,10,6,8,6,8,8,5,6,6,2,5,7,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.15,4,0,1,4,2,0,0,1,0
0,30,28,2,1,4,8,25,15,25,15,0,20,6,5,7,5,7,5,30,20,30,10,0,10,6,8,6,8,8,6,6,7,3,7,3,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.41,4,0,1,5,2,0,0,0,0
0,30,26,4,1,4,8,20,35,20,10,10,5,6,8,7,8,8,8,30,20,30,10,0,10,6,8,6,8,8,8,7,9,5,6,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.49,4,0,1,6,2,0,0,0,0
0,30,30,0,1,4,8,20,20,25,25,5,5,5,6,7,6,6,3,30,20,30,10,0,10,6,8,6,8,8,4,5,6,7,7,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.18,4,0,1,6,2,0,0,1,0
0,30,25,5,0,4,8,20,20,20,20,5,15,7,7,8,8,8,7,30,20,30,10,0,10,6,8,6,8,8,6,7,8,5,7,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.15,4,0,1,7,2,0,0,1,0
0,30,27,3,0,4,8,35,10,20,15,10,10,6,8,8,8,8,5,30,20,30,10,0,10,6,8,6,8,8,7,9,7,7,10,5,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.46,4,0,1,7,3,0,1,0,0
0,30,23,7,1,4,8,25,10,35,15,0,15,6,9,8,6,5,4,30,20,30,10,0,10,6,8,6,8,8,7,5,9,1,9,2,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,0.3,4,0,1,3,1,0,0,0,0
0,30,21,9,1,4,8,15,20,15,30,5,15,5,7,6,6,6,6,30,20,30,10,0,10,6,8,6,8,8,9,9,8,9,7,9,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.22,4,0,1,8,4,0,1,0,0
0,30,28,2,1,4,8,40,15,20,10,5,10,7,9,9,7,9,7,30,20,30,10,0,10,6,8,6,8,8,8,7,5,6,7,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.24,4,0,1,6,3,0,0,0,0
0,30,28,2,1,4,8,40,20,20,20,0,0,5,8,8,7,7,7,30,20,30,10,0,10,6,8,6,8,8,5,6,5,5,6,8,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.29,4,0,1,5,2,0,0,0,0
0,30,23,7,0,4,8,20,25,25,10,10,10,6,9,9,8,8,7,30,20,30,10,0,10,6,8,6,8,8,7,7,6,6,6,4,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9,-0.15,4,0,1,5,2,0,0,0,0
0,21,23,2,1,2,2,20,25,20,15,10,10,6,9,7,6,6,3,30,5,30,15,15,5,7,7,7,7,8,5,4,5,6,7,6,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.35,6,5,2,5,5,0,0,0,0
0,21,24,3,0,2,2,25,15,25,25,15,15,8,7,8,7,6,6,30,5,30,15,15,5,7,7,7,7,8,4,6,5,4,5,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.24,6,5,2,5,4,0,0,1,0
0,21,28,7,0,2,2,25,15,25,15,0,20,7,7,7,7,7,7,30,5,30,15,15,5,7,7,7,7,8,4,5,6,5,6,5,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.05,6,5,2,5,3,0,0,1,0
0,21,30,9,0,2,2,20,20,25,25,5,5,5,6,7,7,7,6,30,5,30,15,15,5,7,7,7,7,8,3,3,5,3,5,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.12,6,5,2,5,4,0,0,1,0
0,21,22,1,0,2,2,30,15,25,25,5,0,7,7,7,5,5,3,30,5,30,15,15,5,7,7,7,7,8,5,4,3,3,2,2,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.43,6,5,2,4,4,0,0,1,0
0,21,25,4,1,2,2,20,20,20,20,5,15,8,8,7,6,7,6,30,5,30,15,15,5,7,7,7,7,8,7,8,8,7,8,6,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.01,6,5,2,7,7,0,1,1,1
0,21,23,2,0,2,2,25,10,35,15,0,15,6,6,8,2,8,1,30,5,30,15,15,5,7,7,7,7,8,3,3,4,2,2,2,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,-0.19,6,5,2,3,3,0,0,0,0
0,21,21,0,0,2,2,15,20,15,30,5,15,6,6,6,5,5,5,30,5,30,15,15,5,7,7,7,7,8,4,4,5,4,5,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.35,6,5,2,4,3,0,0,0,0
0,21,28,7,0,2,2,40,15,20,10,5,10,8,8,8,8,8,7,30,5,30,15,15,5,7,7,7,7,8,5,4,6,3,7,3,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7,0.24,6,5,2,5,4,0,0,1,0
0,25,25,0,0,9,7,25,20,25,20,10,0,5,6,6,5,7,3,20,23,23,22,7,5,8,9,9,9,7,6,8,9,7,7,8,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.25,7,8,10,7,7,0,1,0,0
0,25,23,2,0,9,7,20,25,20,15,10,10,3,8,7,7,10,4,20,23,23,22,7,5,8,9,9,9,7,6,8,9,8,7,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.19,7,8,10,8,6,0,0,0,0
0,25,24,1,1,9,7,25,35,30,10,0,0,7,4,7,3,7,5,20,23,23,22,7,5,8,9,9,9,7,6,8,8,8,7,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.26,7,8,10,8,8,0,0,1,0
0,25,28,3,1,9,7,25,15,25,15,0,20,8,6,7,6,7,7,20,23,23,22,7,5,8,9,9,9,7,7,8,9,7,8,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.01,7,8,10,8,8,0,1,1,1
0,25,26,1,1,9,7,20,35,20,10,10,5,8,8,8,6,9,8,20,23,23,22,7,5,8,9,9,9,7,8,8,9,9,8,10,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.01,7,8,10,8,8,0,1,1,1
0,25,30,5,1,9,7,20,20,25,25,5,5,7,5,6,5,6,4,20,23,23,22,7,5,8,9,9,9,7,5,6,8,8,7,8,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.21,7,8,10,6,8,0,0,1,0
0,25,22,3,1,9,7,30,15,25,25,5,0,7,7,8,5,5,4,20,23,23,22,7,5,8,9,9,9,7,8,8,7,8,7,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.45,7,8,10,7,7,0,1,0,0
0,25,25,0,0,9,7,20,20,20,20,5,15,8,8,10,5,6,5,20,23,23,22,7,5,8,9,9,9,7,7,9,9,9,9,10,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.18,7,8,10,8,8,0,1,1,1
0,25,23,2,1,9,7,25,10,35,15,0,15,8,4,8,1,7,1,20,23,23,22,7,5,8,9,9,9,7,8,8,6,6,7,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.09,7,8,10,7,5,0,1,0,0
0,25,21,4,1,9,7,15,20,15,30,5,15,7,7,8,6,6,5,20,23,23,22,7,5,8,9,9,9,7,6,7,10,7,7,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.43,7,8,10,7,8,0,0,1,0
0,25,28,3,1,9,7,40,15,20,10,5,10,8,7,8,8,8,6,20,23,23,22,7,5,8,9,9,9,7,8,8,8,8,8,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.2,7,8,10,8,7,0,1,1,1
0,25,28,3,1,9,7,40,20,20,20,0,0,8,8,9,7,8,7,20,23,23,22,7,5,8,9,9,9,7,6,8,8,6,7,9,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,-0.29,7,8,10,7,8,0,0,1,0
0,25,23,2,0,9,7,20,25,25,10,10,10,8,8,8,9,9,8,20,23,23,22,7,5,8,9,9,9,7,6,8,8,8,8,6,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3,0.33,7,8,10,8,8,0,0,1,0
0,26,25,1,0,7,8,25,20,25,20,10,0,5,8,9,7,8,4,20,25,20,15,15,5,8,7,8,8,6,2,5,2,3,1,3,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.04,6,8,0,2,5,0,0,0,0
0,26,24,2,1,7,8,25,35,30,10,0,0,6,5,5,4,5,4,20,25,20,15,15,5,8,7,8,8,6,1,1,1,1,1,1,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.05,6,8,0,1,6,0,0,1,0
0,26,28,2,1,7,8,25,15,25,15,0,20,7,7,8,7,7,7,20,25,20,15,15,5,8,7,8,8,6,2,2,5,2,8,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.06,6,8,0,3,5,0,0,1,0
0,26,26,0,1,7,8,20,35,20,10,10,5,6,7,8,6,9,7,20,25,20,15,15,5,8,7,8,8,6,2,5,4,3,4,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.29,6,8,0,3,5,0,0,0,0
0,26,30,4,1,7,8,20,20,25,25,5,5,6,6,6,5,8,4,20,25,20,15,15,5,8,7,8,8,6,1,3,5,1,2,1,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.16,6,8,0,1,6,1,0,1,0
0,26,22,4,1,7,8,30,15,25,25,5,0,6,8,7,7,9,4,20,25,20,15,15,5,8,7,8,8,6,3,1,2,2,2,3,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.28,6,8,0,2,5,0,0,0,0
0,26,25,1,0,7,8,20,20,20,20,5,15,8,8,7,7,10,5,20,25,20,15,15,5,8,7,8,8,6,4,5,8,8,10,8,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0,6,8,0,8,5,1,1,1,1
0,26,23,3,1,7,8,25,10,35,15,0,15,5,6,8,5,5,2,20,25,20,15,15,5,8,7,8,8,6,5,2,6,2,5,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.47,6,8,0,5,6,0,1,1,1
0,26,21,5,1,7,8,15,20,15,30,5,15,6,6,6,7,5,5,20,25,20,15,15,5,8,7,8,8,6,1,5,5,2,5,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.15,6,8,0,3,6,0,0,1,0
0,26,28,2,1,7,8,40,15,20,10,5,10,7,8,8,7,8,6,20,25,20,15,15,5,8,7,8,8,6,9,8,8,5,6,7,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.77,6,8,0,7,6,0,1,0,0
0,26,28,2,1,7,8,40,20,20,20,0,0,9,8,7,6,7,6,20,25,20,15,15,5,8,7,8,8,6,3,4,6,4,5,2,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,0.83,6,8,0,4,5,0,0,0,0
0,26,23,3,0,7,8,20,25,25,10,10,10,6,9,9,8,9,7,20,25,20,15,15,5,8,7,8,8,6,5,6,8,6,8,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1,-0.12,6,8,0,5,5,0,0,1,0
0,27,25,2,0,5,8,25,20,25,20,10,0,4,6,8,7,6,3,10,10,30,25,10,15,7,8,7,9,5,2,4,5,4,4,3,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.13,7,3,6,3,6,0,0,0,0
0,27,24,3,1,5,8,25,35,30,10,0,0,4,6,7,3,6,4,10,10,30,25,10,15,7,8,7,9,5,4,7,8,2,6,2,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.02,7,3,6,3,2,0,0,0,0
0,27,24,3,1,5,8,25,15,25,25,15,15,5,5,6,5,7,5,10,10,30,25,10,15,7,8,7,9,5,7,6,8,6,9,6,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.31,7,3,6,7,7,0,1,1,1
0,27,28,1,1,5,8,25,15,25,15,0,20,6,7,6,6,5,6,10,10,30,25,10,15,7,8,7,9,5,6,4,7,4,5,2,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.01,7,3,6,4,3,0,0,1,0
0,27,26,1,1,5,8,20,35,20,10,10,5,6,8,9,8,9,7,10,10,30,25,10,15,7,8,7,9,5,8,5,9,7,6,5,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.09,7,3,6,6,6,0,1,0,0
0,27,22,5,1,5,8,30,15,25,25,5,0,3,6,6,5,4,4,10,10,30,25,10,15,7,8,7,9,5,8,5,6,9,4,6,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.57,7,3,6,7,6,0,1,0,0
0,27,25,2,0,5,8,20,20,20,20,5,15,6,8,8,6,8,3,10,10,30,25,10,15,7,8,7,9,5,6,5,5,4,4,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.01,7,3,6,3,3,0,0,0,0
0,27,23,4,1,5,8,25,10,35,15,0,15,2,9,9,3,7,7,10,10,30,25,10,15,7,8,7,9,5,7,4,7,7,6,8,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.47,7,3,6,6,2,1,1,0,0
0,27,21,6,1,5,8,15,20,15,30,5,15,5,7,6,7,6,5,10,10,30,25,10,15,7,8,7,9,5,2,6,6,6,4,5,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,-0.05,7,3,6,5,5,0,1,1,1
0,27,28,1,1,5,8,40,15,20,10,5,10,7,8,8,7,8,7,10,10,30,25,10,15,7,8,7,9,5,7,7,7,4,7,4,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.46,7,3,6,6,4,0,1,0,0
0,27,28,1,1,5,8,40,20,20,20,0,0,6,8,7,6,8,6,10,10,30,25,10,15,7,8,7,9,5,4,3,4,2,3,3,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9,0.68,7,3,6,3,3,0,0,0,0
0,23,25,2,0,8,1,25,20,25,20,10,0,8,9,10,9,10,7,50,10,20,10,10,0,8,2,7,8,8,2,8,10,3,10,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.15,2,12,3,5,1,0,0,0,0
0,23,24,1,0,8,1,25,35,30,10,0,0,4,6,7,6,7,2,50,10,20,10,10,0,8,2,7,8,8,3,7,10,4,8,2,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.61,2,12,3,5,1,0,0,0,0
0,23,24,1,0,8,1,25,15,25,25,15,15,7,6,6,7,6,5,50,10,20,10,10,0,8,2,7,8,8,5,10,7,4,5,7,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.16,2,12,3,5,1,0,0,1,0
0,23,28,5,0,8,1,25,15,25,15,0,20,6,6,7,9,7,7,50,10,20,10,10,0,8,2,7,8,8,6,6,8,3,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.19,2,12,3,4,1,0,0,1,0
0,23,26,3,0,8,1,20,35,20,10,10,5,8,8,8,10,8,7,50,10,20,10,10,0,8,2,7,8,8,10,6,6,9,5,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.32,2,12,3,6,2,0,0,1,0
0,23,30,7,0,8,1,20,20,25,25,5,5,6,7,7,6,6,6,50,10,20,10,10,0,8,2,7,8,8,7,9,7,7,4,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.14,2,12,3,8,2,0,0,1,0
0,23,25,2,0,8,1,20,20,20,20,5,15,8,7,7,8,8,4,50,10,20,10,10,0,8,2,7,8,8,9,9,9,8,5,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.36,2,12,3,7,2,0,1,1,1
0,23,23,0,0,8,1,25,10,35,15,0,15,6,8,8,6,7,7,50,10,20,10,10,0,8,2,7,8,8,8,7,9,8,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,-0.3,2,12,3,7,1,1,0,0,0
0,23,21,2,0,8,1,15,20,15,30,5,15,7,7,7,7,7,5,50,10,20,10,10,0,8,2,7,8,8,2,9,9,3,8,3,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,0.32,2,12,3,6,2,0,0,0,0
0,23,28,5,0,8,1,40,15,20,10,5,10,6,9,9,8,9,6,50,10,20,10,10,0,8,2,7,8,8,3,9,9,3,9,5,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,0.22,2,12,3,2,1,0,0,0,0
0,23,28,5,0,8,1,40,20,20,20,0,0,6,8,9,7,8,6,50,10,20,10,10,0,8,2,7,8,8,3,9,9,5,9,5,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,0.11,2,12,3,5,1,0,0,0,0
0,23,23,0,1,8,1,20,25,25,10,10,10,8,10,10,10,10,10,50,10,20,10,10,0,8,2,7,8,8,8,8,8,8,9,8,7,2,7,10,2,2,7,4,7,2,8,8,10,10,10,10,2,0.11,2,12,3,9,6,1,1,1,1
0,24,25,1,0,6,4,25,20,25,20,10,0,3,10,9,10,4,4,20,20,20,15,15,10,6,9,6,8,7,6,7,9,9,9,8,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,0.07,2,5,3,7,6,0,1,0,0
0,24,24,0,0,6,4,25,35,30,10,0,0,3,7,7,7,5,3,20,20,20,15,15,10,6,9,6,8,7,7,9,8,7,6,5,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,-0.23,2,5,3,8,7,0,1,0,0
0,24,24,0,0,6,4,25,15,25,25,15,15,8,5,5,5,5,4,20,20,20,15,15,10,6,9,6,8,7,4,7,7,4,5,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,-0.01,2,5,3,2,1,0,0,1,0
0,24,28,4,0,6,4,25,15,25,15,0,20,5,7,5,5,6,5,20,20,20,15,15,10,6,9,6,8,7,4,5,7,1,5,1,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,-0.08,2,5,3,5,1,0,0,0,0
0,24,30,6,0,6,4,20,20,25,25,5,5,3,7,6,5,5,6,20,20,20,15,15,10,6,9,6,8,7,5,5,8,8,5,7,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,0.12,2,5,3,7,5,0,1,1,1
0,24,22,2,0,6,4,30,15,25,25,5,0,3,5,5,6,5,3,20,20,20,15,15,10,6,9,6,8,7,8,5,6,7,5,5,3,2,4,10,10,8,7,1,5,10,9,9,10,9,9,10,1,0.5,2,5,3,7,3,0,1,0,0
1,25,21,4,1,9,6,12,18,20,16,16,18,6,8,7,9,5,7,25,20,25,20,10,0,3,10,8,9,5,3,10,10,6,4,7,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.23,3,2,0,4,1,0,0,0,0
1,25,27,2,0,9,6,20,20,20,10,10,20,5,7,7,6,7,5,25,20,25,20,10,0,3,10,8,9,5,4,10,8,8,6,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.29,3,2,0,3,1,0,0,0,0
1,25,21,4,1,9,6,10,20,40,10,10,10,5,7,6,6,6,7,25,20,25,20,10,0,3,10,8,9,5,5,4,3,7,4,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.22,3,2,0,1,1,0,0,1,0
1,25,25,0,0,9,6,20,20,15,15,15,15,7,8,9,6,8,5,25,20,25,20,10,0,3,10,8,9,5,8,10,9,9,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.12,3,2,0,3,1,0,0,0,0
1,25,23,2,0,9,6,20,20,20,15,15,10,2,5,5,3,5,2,25,20,25,20,10,0,3,10,8,9,5,8,9,9,8,7,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.38,3,2,0,3,1,0,0,0,0
1,25,23,2,0,9,6,10,20,20,20,20,10,3,6,6,5,6,5,25,20,25,20,10,0,3,10,8,9,5,6,6,8,7,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.19,3,2,0,2,1,0,0,0,0
1,25,24,1,0,9,6,35,10,20,20,10,5,4,6,6,6,6,4,25,20,25,20,10,0,3,10,8,9,5,7,5,4,4,8,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.19,3,2,0,2,1,0,0,0,0
1,25,30,5,0,9,6,30,20,30,10,0,10,6,8,7,10,7,4,25,20,25,20,10,0,3,10,8,9,5,6,10,10,8,5,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.29,3,2,0,6,1,0,0,1,0
1,25,25,0,0,9,6,20,23,23,22,7,5,6,8,9,7,7,8,25,20,25,20,10,0,3,10,8,9,5,5,6,6,5,7,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.25,3,2,0,3,1,0,0,1,0
1,25,26,1,0,9,6,20,25,20,15,15,5,2,5,2,3,1,3,25,20,25,20,10,0,3,10,8,9,5,5,8,9,7,8,4,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,-0.04,3,2,0,3,2,0,0,0,0
1,25,27,2,0,9,6,10,10,30,25,10,15,2,4,5,4,4,3,25,20,25,20,10,0,3,10,8,9,5,4,6,8,7,6,3,4,9,3,7,7,8,5,7,9,7,5,5,8,8,10,4,2,0.13,3,2,0,1,1,0,0,0,0
